articleID,url,title,createTime,recovery,label
808,https://www.mobile01.com/topicdetail.php?f=454&t=3413318,預售屋-【士林官隱】可否購買？？,2013/6/16 19:05,據說在福林路巷，有捷運環狀線雙溪公園站，走路分鐘,1
478,https://www.mobile01.com/topicdetail.php?f=454&t=6080489,[請益] 大台北地區的選擇,2020/4/29 09:03,1,1
523,https://www.mobile01.com/topicdetail.php?f=454&t=6057612,危老合建>>建商是否有搬家/租金/店面租金  補助,2020/3/30 16:37,近期這麼快就已經全部同意這是建商說的，還是你們自己也都同意了我想你大概需要先把重建有哪幾種，危老條例又是甚麼搞清楚比較好一點因為你說的這些補助跟這些條例都沒關係,0
506,https://www.mobile01.com/topicdetail.php?f=454&t=3999549,台北的房價有曾經下跌過嗎 ?,2014/7/20 16:28,如題臺北的房價有曾經下跌過嗎最近在臺北有置產的需求所以這兩年才開始留意臺北的房價與行情有了實價登錄的參考當然不一定完全準確，發現行情都是用飆的才過幾個月，同樣的區域或建案，單坪行情馬上差了好幾萬，甚至增加萬以上都有對於未來的房價當然現在有兩派說法一方覺得還是會緩漲一方論跌我沒有要引發筆戰的意思單純想知道，從歷史的角度來看除了時期臺北的房價有跌過嗎就算是，有大跌嗎或許有經歷過臺北房市起落的大大或是有相關文獻跟研究的朋友可以互相分享討論一下感謝,1
586,https://www.mobile01.com/topicdetail.php?f=454&t=2438533,東湖 安康路 哲邦,2011/11/9 16:21,嗯有道理這價格買到虧到不如到汐止去開價四到五成新屋都可以看了,0
1190,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=100171&Itemid=0,A7合宜新案子價錢請教?,2018/4/26 11:12,機場捷運通車後，臺北車站到林口站，沿線可說是大臺北的精華地帶，其中這個站中，站可說是最便宜的一站，因為之前的合宜宅關係，房價增值的空間相當大，再拜機捷通車之賜，建案近來真的是好多好熱銷鬧，,1
166,https://www.mobile01.com/topicdetail.php?f=454&t=6211802,館長怒!!政府放任建商 虛報灌水公設!!,2020/10/13 01:17,車位坪數被凹個萬公設比坪數再被凹個萬這樣很正常無奈,0
819,https://www.mobile01.com/topicdetail.php?f=454&t=2829856,南港十大建設  推升房市房價發展 【圖文細說】,2012/7/7 20:50,陶膳最大缺點就是不知道車要停哪去吃小高玉比較實在，車又好停最近重陽路上新開一間麵包店布列德南港終於有了像樣點的麵包店,1
73,https://www.mobile01.com/topicdetail.php?f=454&t=6254319,整天吵不停的廟會活動,2020/12/7 07:31,這是道教活動，跟佛祖有甚麼關係這是人類的活動，跟神明有甚麼關係你是要告訴我神明必須要靠著信眾才能到別人家去作客嗎沒有信眾辦理廟會，就沒辦法在重天上自己交流我還是回到主題，擾民沒有辦理大型活動的能力與規劃，自己就土法煉鋼了起來，來自於社會上的公評本來就會負面，因為不作為有約束方式，有辨別方式，有約束能力，這樣子的管理規劃，都不用我們起鬨，公道自在人心，社會自有公評這個也沒有，那個也沒有，只想著這些外圍的人的行為我無約束能力，我也管不了這個才叫做不負責這討論串都是在圍著這個不負責討論而已我們來看看示威遊行活動，人數不比廟會人少吧有申請交通管制，有特定地點所以有警察能夠安排管制與交通疏導有明訂時間，結束就是散場，你要不走留在原地拿大聲公繼續吵，擾民，你看警察抓不抓你通常都有顏色方便區分，對於那些來搗蛋的，通常都能夠區分社會自有公評,0
64,https://www.mobile01.com/topicdetail.php?f=454&t=2712005,詠大直建案,2012/4/29 13:29,多是促銷屋個人認為房型設計規畫並不好廣告手法其他的約在坪以上看了老半天結果要看的位置竟然只說剩下一戶當場冷掉也不想再多說報萬坪尚未殺價因為除非滿意價格在談還有廚具不錯但少給冰箱當場也是小冷一下心想整套廚具少冰箱能搭嗎但以這價位環境地點出入巷弄大小不便宜老實說不如買信義區年內類似中古屋大直地區也不知道在貴啥小尤其是河岸旁個人認為此時機開價跟成交價若差很大不過說實在預售屋要等三年再冷一節加上也超出個人預算所以看爽的,0
646,https://www.mobile01.com/topicdetail.php?f=454&t=3651293,景美華固地上權建案,2013/11/19 12:17,看前面的發言內容，有業代的味道,0
289,https://www.mobile01.com/topicdetail.php?f=454&t=6172292,台北科學藝術園區,2020/8/22 13:59,依據臺北市士林再生計畫，承德路中正路與基河路範圍內包含新兒童樂園科教館天文館與美崙公園等館一園範圍內將整頓成為臺北科技藝術園區，作為大型教育文化設施廣場。園區北接北投士林科技園區，南接環狀線捷運東環線與北藝中心,1
154,https://www.mobile01.com/topicdetail.php?f=454&t=4751268,中正區 太平洋之森 2016都更新建案,2016/3/28 11:34,請問有大大知道為什麼成屋那麼久還沒有交屋,0
455,https://www.mobile01.com/topicdetail.php?f=454&t=2086122,想真正了解房市走勢的人進來吧!,2011/4/1 13:49,偶昨日把偶的單筆東歐基金出掉了希望不是殺在最低,0
31,https://www.mobile01.com/topicdetail.php?f=454&t=6100187,大安信義區舊公寓值得下手嗎？（非高價地段）,2020/5/24 12:04,大致可參考，不過政府三不五時會提出一些容積獎勵，也有變更地目的可能性，這些得要自己確認，不過算下來你應該會發現，臺北八成以上的老公寓是沒希望都更的,0
647,https://www.mobile01.com/topicdetail.php?f=454&t=5916339,買不起房的是賺太少  還是現在房太貴,2019/10/4 03:35,樓主家裏都租屋年了，還不是一樣把你養大了。你又何必堅持要買房子再租年，你還是可以結婚生小孩，把小孩養大。不能寄望父母，那就寄望小孩吧。,0
646,https://www.mobile01.com/topicdetail.php?f=454&t=3651293,景美華固地上權建案,2013/11/19 12:17,仁兄算得真棒我再也不能同意更多了而且這個案子頗奇特樓價位高於樓說因為面中庭所以好，記得價格還沒推出來之前小姐說高於七樓不會被周邊建物擋到所以一定比低樓層好現在價格是反過來莫非有玄機補充一點,1
389,https://www.mobile01.com/topicdetail.php?f=454&t=3495057,青年人的悲哀,2013/8/10 00:26,但現在透過銀行的工具和市場上的心態早就超過受薪階級的層級了大多萬就打死了要怎麼賺請良心自問好嗎不要以為你們這些投資客以為可以從把萬得等級跳到好嗎看看美國放出來的錢都等於買自己國家的債捲這不是本末導致嗎看看彭總為了要升息做了一些小動作只是為了要抑制超房的風氣但卻被酸這樣對有錢人沒差,0
509,https://www.mobile01.com/topicdetail.php?f=454&t=2293456,兩個朋友，一個做仲介，一個做估價師，到底要聽誰的話？,2011/8/9 10:17,我的親身經歷，我賣房子時我的很要好朋友就是仲介業的，他說那門那一區的成交價都很高，也告訴我賣多少，後來等我要簽約時才發現他勾的是專任約，我想說算了就給自己好朋友賺一點好了，沒想到簽完我想賣的價格後他就說行情已經反轉了，我的價格賣不掉一定要降，就一直說服我開始給我看負面的資料，我同意降調後，從簽約到賣出不到週，最後才知道我賣出的是市場行情的折，大家搶著要，難怪我上網查我的房子都查不到房屋廣告，另外一個朋友才告訴我說就是因為我的房子很棒，它們通常都先放給自己客戶，而我又被說服那麼便宜，比一般行情便宜萬，難怪很快脫手只能說，既然都賣了就認了，但是下次買賣房子絕不找認識的人因為我買房子就是託認識的人介紹，結果整整貴萬，哈當時我就覺得奇怪，但其中的曲折離奇也不便多贅述，當初我私下談假設是萬，朋友說他認識建商可以談到更便宜，但要我等，眼看房價一直上漲我很害怕，一直催他，半年後他才安排我跟老闆談，沒想到這半年房價漲得很離譜，老闆說什麼也不願用我當初私下談的價格賣我，硬是要多加萬才可以，這讓我學到教訓，只能說靠朋友只要知道行情就好了，買賣還是自己來,0
504,https://www.mobile01.com/topicdetail.php?f=454&t=5579938,大同區預售案 城市莊園/吉美樂河,2018/9/23 14:34,目前已經開工可以看到主建物蓋到三樓左右吧，之前代銷說已經完銷，不過沒看到有人組買家群組主建物分三棟，從房到四房都有學區是雙蓮國小民權國中,1
323,https://www.mobile01.com/topicdetail.php?f=454&t=6172004,人口負成長~地雷房會越來越多?台灣房價開始反轉向下?,2020/8/21 22:58,人口已經正式負成長了將來人口越來越少空屋將會越來越多地雷房也會越來越多先說一位朋友的買房故事他早在十幾年前買下一間六七百萬的房地點是半山腰千挑萬選開窗美景真的很驚人是真正的一座座綠山美到爆絕不是都會中那些開窗看到的爛鐵皮矮房子也敢講是景觀宅的大樓交通也算便利開車不到分鐘就上高速公路半夜分鐘內到達臺北市中心地點就不多說了臺北附近自己猜當時朋友間羨慕死了覺得這地方根本無敵必漲可是數年後一臺怪手挖挖挖他開門見山的山就這樣平了不到一個月變成光禿禿的泥坵變成一條條快速道路後來捷運發展起來顯然也沒一條能到她家附近的接下來在他開車上高速公路的分鐘中間路上也就是山腳下開了一個重劃區整片的豪華大樓蓋起來也賣萬當場他半山腰老房就連萬都賣不掉了幾年過去房子更舊甚至彷彿有些壁癌了行情更下殺到傻眼萬也就是說他買萬房約年後繳了一半萬以上了但是如今房價僅僅不到萬而她也還欠銀行萬地雷房阿也不是買了一定就只有漲還是有慘跌的機率當你此刻買下萬老舊公寓可多年後旁邊蓋了只賣萬的新大樓那真的會吐血未來人口越來越少需求也降低台灣房價開始反轉向下將來這類現象是否會越來越多數字數據等等是我隨意打的畢竟實際價格我也不清楚只是表示表示大概大概最近看到建商自砍半價售房新聞有感而發多數建案都不敢寫一坪多少錢賣得快就下周就快漲賣了大半年沒人買也只好跌阿跌只是苦了第一波買進的人血吐一地因為他等於要白繳好多好多年,0
1503,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6559&Itemid=0=6#30913,"石牌吉利路""全家好室多""333萬起",2015/7/2 07:46,所以是自備萬買幾坪幾房最近板橋也一個自備萬買房臺北市的應該只能買夾層屋吧而且我猜是有加信貸要不然就是坪數超小,0
563,https://www.mobile01.com/topicdetail.php?f=454&t=2171360,台灣人真是幸福~~,2011/5/25 09:05,那些只住過大陸的人就算了台灣跟大陸相比還是有其優越之處倒是一堆去歐美先進國家獃過的人反而越活越回去了,0
690,https://www.mobile01.com/topicdetail.php?f=454&t=4517109,有人也在看奇岩的房子嗎？,2015/8/29 14:16,潛水很久，也一直在註意這個討論主題，最近因為兩位大大的你來我往，讓我也想說說自己的看法。先說我目前不住在奇岩重劃區內，但當那塊地還是荒地還是水塘的時候，我就必須每天走過長長的三合街，到清江國小上課。有時候三合街施工的時候，我還要繞道水塘旁的小路接回磺港路才能繼續走回家。老王賣瓜一下，註意這討論區的大大有幾個人對這塊地這麼熟悉還記得我在目前的停車場那塊地種過番茄呢這個重劃區的好與壞，許多人都有各自的看法離捷運幾百公尺，好壞我覺得是好，不會有近捷運的人車吵雜，但要付出的就是每天上班要多走一點路，當健身吧出門就是公園綠地，好壞我覺得一半一半。如果我住在那，我不會每天或每個周末都去一樣的公園走路散步或野餐，還是會選擇載著全家去其他地方吧。但當我從捷運站走路回家，先經過舊公寓，再走過綠樹草地才到家，奇摩子一定不一樣。裡面雖然有幾個小池子，我親眼見過有米老鼠來來往往呢，不過這不是住戶建商的問題，市政府或區公所應該加油一點。沒有大型醫療院所沒有高檔餐廳沒有生機飲食，好壞這應該見仁見智，只能說要是我的話，這不會是我選擇房屋時要考量的重點。不過我還滿贊同方大所一直強調的價格問題，雖然說要馬兒好又要馬兒不吃草的事情，不知要等到哪年哪月才能實現，但馬兒要好，一定要吃到人參嗎吃紅蘿蔔就不會飽嗎但我也認同聖大也一直堅持的，要馬兒好，一定要吃有一定營養的東西，紅蘿蔔不能提供完全的營養終究還是要回到市場機制吧，如果現在至少要字頭才能買到，又賣得好，方大所期望的價格宛如天方夜譚；如果現在字頭賣的不是很好，但建商屋主口袋深，繼續堅持，買不起的人也只能轉移目標。室內坪，我覺得住起來可以爽得不得了，但要花上三四千萬才能在重劃區有這般享受。有這般財力的人，會願意在北市的郊區做這般規劃也許有，但我相信他也有能力可以在士林大直或其他稍微接近市中心的區域置產，也可以有同樣的住宅品質。市中心的老舊公寓，動輒上千萬也是有人買，難道是等著都更的一天我想他不會那麼浪漫。房屋老舊固然影響房價，但是不變的原則，也因為這原則，造就了它雖老，但有不斐的身價。我希望有一天能回到那個我再熟悉不過的地方，我希望,0
814,https://www.mobile01.com/topicdetail.php?f=454&t=3663061,自找建商改建,2013/11/27 09:56,五年級生謝佑青是道地的臺北人，原是三層透天厝已家傳三代長春路靠近建北路口，地主自找建商合資蓋全新十二層大樓，謝家分得四戶坪，新建案每坪萬元估計，四戶新屋市值超過億元都更後目前有店面要賣空屋出租,1
1266,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9437&Itemid=0,請問,2017/9/6 23:13,新碩都在臺北市蓋一些小宅萬華中山大同都有評價不差，也有一些蓋好的可以探探,1
24,https://www.mobile01.com/topicdetail.php?f=454&t=5180116,南港衝刺建設，低價高CP值大樓分享【《有圖有照》】<持續更新>,2017/6/15 09:18,華邦電擬斥不超過億元取得世界明珠開發案辦公大樓樓層華邦電今日公告，董事會決議授權董事長，洽談購置臺北市南港區不動產，擬斥不超過新台幣億元。據悉，華邦電可望買下世界明珠開發案辦公大樓其中樓層，最快本月底完成簽約。據悉，華邦電擬買下南港輪胎世界明珠開發案部分辦公大樓，取得建物中的個樓層。日前國內資訊產品通路龍頭聯強，以每坪單價萬元的價格，取得層樓，各樓層面積皆約坪。以此推估，華邦電此次取得世界明珠開發案辦公大樓的單價，可能也在每坪新台幣萬元左右甚至可望上看萬元。世界明珠舊廠開發案規模龐大，光是基地面積就超過坪，總樓地板面積萬坪，是臺北市指標性開發大案，該開發案計畫將投入億元，預計年底前完工。其中，住宅占比將達，辦公大樓，商場，藝文展演約，而商場已與微風集團簽約，租約為年。,1
569,https://www.mobile01.com/topicdetail.php?f=454&t=4649030,為什麼上班不搭大眾運輸?,2015/12/17 09:37,機車才是王道，真正該限制的是汽車也才是真正造成道路擁僿的問題。一臺汽車上面只座一個人，如果是機車以汽車大小至少是台機車。買汽車前應該要求必需要有車位。機車要收停車費我覺得，每小時汽車收多少，機車收汽車的分之一我認同。畢境一臺汽車隨便也能停五台機車。其實現在臺北很多地方路邊的機車都要收費拉，而且機車更是就算不在停車格一樣要收費，它好象是已路來收只要停在那條路上不論是否在格子內都要收。我在士林夜市那邊就被收過印象中光華商場跟公館也有區段在收。這要再確認。,1
351,https://www.mobile01.com/topicdetail.php?f=454&t=6043588,"請問已買或想買東煒建設""大可山石""的建案",2020/3/12 13:44,看了一段時間的新古餘屋，雖然比較中意奇岩重劃區附近含區內與區外，但昨天看了萬華區另個新古屋後，也許會考慮此人生經常如此，構想或計劃的事務通常不如人意，反而意外的不期的結果經常發生，萬華區某些地段的公告現值與實際的週遭環境有點脫節，也許是地價總是在反映過去人們的認知,0
68,https://www.mobile01.com/topicdetail.php?f=454&t=3710662,松山線是否有東延南港一帶的可能,2013/12/29 20:31,有阿你出錢給政府蓋就有可能阿南港站跟南港軟體園區站這麼接近了還不滿足乾脆南港兩三個里就一個站好了,0
458,https://www.mobile01.com/topicdetail.php?f=454&t=3929592,內湖路二段友座建設之碧湖君品,2014/5/31 01:20,我只知道旁邊是派出所，可是對面是醫院喔如果可以看看內湖路二段與麗山街口就是再往前兩個紅綠燈在內湖國小旁據說一開，多，有車位可以參考看看住內湖很久的類老人,0
73,https://www.mobile01.com/topicdetail.php?f=454&t=6254319,整天吵不停的廟會活動,2020/12/7 07:31,廟會宮廟遶境應該只有幾天的時間，撐過就算了，但，政府也帶頭做不良示範，如新北耶誕城由十一月開始到跨年才恐怖這期間，到處都有的光害，雷射光與投影牆樣樣都來竹筍在晚上的定時主題燈秀，伴隨噪音還有每天的交通管制與壅塞更不用說週末的大型活動與演唱會，這也是對附近的住戶一種折磨很難想像週末如果不小心開車出門，回家最好要在天黑前，晚上一到光堵在外圍就要花分鐘以上才能回到自己家,0
430,https://www.mobile01.com/topicdetail.php?f=454&t=6095433,內湖老公寓 vs 汐止新大樓,2020/5/18 13:51,半島喔東湖上下班明明就跟汐止一樣塞到爆，哪有什麼差別,0
563,https://www.mobile01.com/topicdetail.php?f=454&t=2171360,台灣人真是幸福~~,2011/5/25 09:05,近兩年的通貨膨脹的確是很大的困擾不過。。。這似乎也是全球化的問題，加上臺灣屬於島嶼型國家，挺仰賴進口的產品小弟目前住在上海數年，可以確定的是大陸的通膨與物價漲幅遠高於台灣。。。其實真正的問題是薪水不漲的問題這個因素除了台灣整體經濟問題外其實也與勞資地位相對不平等有關所以。。。我一直說台灣是退休養老的好地方。。。,0
847,https://www.mobile01.com/topicdetail.php?f=454&t=4447394,最近台北市看房的情況,2015/7/7 09:07,有收入就氣長，怎會凍未條記得以前板上有人說租給做呷吃的，以後會被網路淘汰我就不信學生上班族有人中午會帶冷凍食品到學校公司解凍加熱微波食物反覆加熱會致癌現在事實證明，小販類吃的是漲最兇的古早我家附近還找得到一個元的便當現在一個最基本的排骨便當都要元了一間店面收快，二間收快放了七年，算一算收了萬，當初有什麼傷貸款早就好了我的景氣很好，用對力，自然有人幫你賺錢，重機買了一年四個月，遊山玩水破二萬北市店面租金收入投報率不高，只是穩世襲以後不會買了，誠如重機版魯拉拉拉大所言，在國外就是個廉價品牌。,0
789,https://www.mobile01.com/topicdetail.php?f=454&t=4594780,合建成屋分配比例,2015/11/3 16:17,就建造成本而言確實是地下室成本變動最大每多挖一層地下室工期與成本都遠高於多蓋一層地上層至於造價多多少我就真的不知道這個數字了但是工期印象中多挖一層大約是多兩個月的工期至於有關獎勵容積或是容積移轉的分配條件這又和法定容積的分法不同容積獎勵不用出太多錢建方也不容易多凹地主容積移轉要花很多錢地主也不容易多凹建方這部分就是看地點售價再去算囉至於小建商轉賣的事情這倒是滿常聽到的至於小建商賺什麼就像中人整合費囉這部分只要兩個建商自己談好不損及地主的權益個人倒是建議可以不用介意由小建商換成知名開發商更好因為品質更有保障未來轉售的價格可能會比小建商興建來的更好簡言之建方如果提供合理的條件提供良好施工品質的建物給地主建方賺錢應該是無可厚非但是如果只是要壓地主條件或是偷工減料利用資訊的不對稱欺負地主為的只是從地主身上多賺很多錢那就很糟糕了,0
876,https://www.mobile01.com/topicdetail.php?f=454&t=713997,對房地產的怨念只會害了自己,2008/7/31 09:02,不要逼他啦話說現在隨著房市下跌交易量下降房仲業務的業績越來越慘看著自己的薪資越來越少不敢買是正常的啊沒看到有人都可以專門註冊帳號來叫人買房了狂笑中間被抓包質疑分身還視而不見詳情請看,0
876,https://www.mobile01.com/topicdetail.php?f=454&t=713997,對房地產的怨念只會害了自己,2008/7/31 09:02,這問題回答起來很長，個人意見，有錯請指正一怎樣算投資房子如果能租出去，租金合理，投資報酬率符合期待，是投資但是房子要管理，傢具會折舊，房子也會折舊，想算清報酬率比較難。同樣的，股票買了，公司賺錢分股利給你，如果報酬率符合期待，也是投資以上兩項如果比存銀行利率高，都有投資價值。同時主要獲利並非漲跌。二怎樣不算投資但是預測短期房價漲跌跟股價漲跌確實沒兩樣，就像現在炒房地產或者去買股票選擇權炒房地產就是預測買了房子之後，短期內轉手可以賺錢買股票選擇權，則是預測到期之後股票會高於你預設的價位也許您更清楚，有錯請指正或者上電視看到名嘴說某股會漲，就跑去買想賺差價又或者放空股票預期股票會下跌這些方法基於預測，這不是人類所擁有的能力，才會說不算投資，算賭博。除非有內線消息，例如比其他人早知道新的捷運會在哪裡政客就是賺這個啦或者公司有未公佈的利多所以經常有公司大老闆被抓去喝咖啡三也可以算投資雖然預測短期不可能，預期長期還是有一些依據我認為房價的依據在於人民收入，股價的依據在公司賺錢能力今天如果大家年收入兩百萬，而房子平均只要四百萬，投資價值就很明顯瞭如果年收入一百萬，房子卻需要七百萬，這還真的要好好考慮了比如有人提到李嘉誠，他當然不是在房市高點的時候買房子還假設可以賺錢他是在某區域遭遇突發性事件房市大跌之後出手然後等超跌之後漲回來的時機又比如有人提到以前房價漲好幾倍，但其背後原因是人民收入漲了好幾倍巴菲特則十分擅長尋找公司價值比股價低的公司彼得林區看起來可能比較擅長尋找正在成長的公司四有辦法避開上述問題嗎難我也買過腰斬再腰斬的股票。也沒有聽說哪一位投資高手必勝只是通常一組投資組合，加總起來，賺錢的機率比較高。換句話說期望值是正的想最大可能避開這些問題，我會建議讀葉銀華教授的一本書，裡面說的就是國內上市公司如何變成地雷股。稍微說明一下我的看法公司老闆的誠信很重要張忠謀施振榮李焜耀王又曾陳由豪王玉雲該選哪一組也許您會說後一組都已經案發逃走了但是案發前難道大家不知道他們為人喜歡攀附權貴走後門不知道這些公司總是有利多消息，喜歡炒作自己的股票其實是因為還沒逃走的我不敢寫。此外，有彼得林區的書,0
665,https://www.mobile01.com/topicdetail.php?f=454&t=5935503,忍受沒有景觀或是忍受噪音？,2019/10/27 22:36,噪音可以用技術改善或解決景觀粉難除非房子會轉動,0
430,https://www.mobile01.com/topicdetail.php?f=454&t=6095433,內湖老公寓 vs 汐止新大樓,2020/5/18 13:51,現在住東湖但是買汐止了明年要搬過去在汐止站旁邊大約萬期待未來有更多交通建設,1
927,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102823&Itemid=0=6#121661,想了解「竹風真好QMAX」售價,2020/8/14 13:47,這個規劃營造拿到臺北應該是會很好賣不過在新竹似乎佔不到便宜,1
881,https://www.mobile01.com/topicdetail.php?f=454&t=5743712,買在龍山寺站旁或是唭哩岸旁站？,2019/3/18 16:13,對呀，這也是我猶豫的地方。忍受萬華的複雜是為了賭都更之後房價會漲，畢竟還年輕可以接受比較複雜的環境。如果是有小孩的家庭應該考慮萬華的機率就會比較低了。唭哩岸是文教區的確是安靜的好地方，但是之後假設房價開始跌我猜應該會比萬華更快被影響。,0
521,https://www.mobile01.com/topicdetail.php?f=454&t=5542227,預算1500的新婚夫婦北市尋屋血淚記 (9/13已買到，2019/11/14再更新),2018/8/14 15:11,南港研究院路裡面有幾個案子可以看看，雖然門牌是汐止區，但其實就在南港而已風景很好又離臺北市近,1
708,https://www.mobile01.com/topicdetail.php?f=454&t=5913088,"承德路上新案, 昭揚天際有人看過嗎?",2019/9/30 11:25,這邊有點微妙旁邊就是北投焚化爐旁邊機能不多，都要走一段路好不好看你怎麼想我認為石牌最好的還是在裕民路六段附近我有錢大概也不會買這，我住不遠大坪數是應該的這邊算邊緣蛋白這邊想要衝，大概都要等士林北投科學園區搞起來,1
301,https://www.mobile01.com/topicdetail.php?f=454&t=6089176,文山區木新路二段 期待有緣人,2020/5/10 23:47,，有興趣，請問能私訊相關資訊或約看房嗎謝謝,1
209,https://www.mobile01.com/topicdetail.php?f=454&t=5157761,北市蛋黃區最低門檻現在大概是多少阿…,2017/5/22 13:56,中山區的二手屋大概應該沒這麼高吧如果那真的不如買大安區算了不過目前看起來蛋黃區還是屬於大安和信義,1
141,https://www.mobile01.com/topicdetail.php?f=454&t=6161802,中正區新建案-中正雋詠,2020/8/10 11:24,我是已購戶，不知道有沒有人想創個群之類的，雖然還要三年才會蓋好哈哈哈,1
646,https://www.mobile01.com/topicdetail.php?f=454&t=3651293,景美華固地上權建案,2013/11/19 12:17,別搞錯了雖然廣告看起來像是買房子其實土地你也沒買到房子你也沒買到你買到的是地上使用權房屋使用權所以要賣的時候你賣的不是房子而是權利而且使用權的價值隨時間在遞減通常是賺不到價差根本課不了稅惟一要繳的稅大概只有印花稅而已,0
865,https://www.mobile01.com/topicdetail.php?f=454&t=5768602,德惠街 吉林路附近居住環境如何？,2019/4/16 08:59,我已幾了，年輕剛退伍時曾在臺北短暫工作一年，之後一直都在老家中部成家工作，因為住老家也沒買房的需求，，直到二年前，才想為二個留在臺北兒子有個落腳的地方，買了在南萬華年的老公寓，花了近千萬，我同學有幾個早年就定居臺北，當年他們早已置產，他們花很便宜的價格入手，這價差讓我感覺白工作幾十年，但這就是個人造化，也沒辦法的事，早年因為沒需求，從沒想在北部買房，現也只買得起老公寓，但，我還算滿意，沒虛坪，不用管理費，採光及通風都不錯，連廁所都有對外窗，,1
94,https://www.mobile01.com/topicdetail.php?f=454&t=5047993,[請教]麟光新案-耕云,2017/1/21 21:27,從高中算起，在莊敬隧道另一邊住了年以上，總覺得麟光站是個蠻不錯的地點，很多人說基隆路以東就是郊區，我個人是很喜歡這種半郊區半市區的環境，山下有幾條街有不少小吃，到通化夜市騎車也不用太久，旁邊又有個富陽公園從自住的角度來說，選擇這區的值還蠻高的耕耘本身這個建案我沒進去過，所以不便評論，喜歡的人，可以參考周遭電梯大樓的成交價格，再根據優缺點去加減一個自己能接受的價格建議周邊的新古屋也去看看，比較看看建材與規劃，價格上我覺得面軌道的，除非高樓層，不然一定是得相對便宜才會考慮的，給您參考,1
13,https://www.mobile01.com/topicdetail.php?f=454&t=6249008,文山區算台北CP值最高嗎?,2020/11/30 11:15,歡迎到景美當鄰居,1
1436,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7489&Itemid=0,請各位幫我看看士林的「官峰A+」這樣會太貴嗎？,2016/5/6 23:17,有興趣看了一個房子，在士林的官峰，平房，總價萬元含個機械車位，這樣會太貴嗎,1
481,https://www.mobile01.com/topicdetail.php?f=454&t=6064749,習近平極可能對台灣有所行動....,2020/4/9 00:00,越有權力的人越不會想動武傻子買台灣比較划算,1
632,https://www.mobile01.com/topicdetail.php?f=454&t=3828312,奇岩重劃區,2014/3/24 14:07,往北投市場的必經之路，無論是橋上或是橋下，這距離可不近呀六月，還不是天氣最熱的時候,0
564,https://www.mobile01.com/topicdetail.php?f=454&t=5957780,雙湖匯的銷售臉真的很臭,2019/11/22 13:49,我可以服務你雙湖匯釋出不少，價格也不像代銷那樣的開價了附近類似類型的房屋有看過嗎已經半年沒有業績的服務員路過,1
400,https://www.mobile01.com/topicdetail.php?f=454&t=6000121,松蔦青語-八德路四段近松山站2號出口,2020/1/10 14:13,松蔦青語，相關爭議新聞房仲作家槓建商知名房仲自爆合建糾紛將發不自殺聲明力抗建商連結,0
303,https://www.mobile01.com/topicdetail.php?f=454&t=6184933,買房離父母近，還是拼學區宅,2020/9/7 23:11,住新店大部分好像都會跨區讀因為新店國中很少我也覺得要在中正敦化買新的，萬根本很難幾坪含車位隨便都是萬幾十年古蹟有的都要萬了還不如把多餘的錢給小孩讀私立學校又不一定會比公立明星國中差,1
464,https://www.mobile01.com/topicdetail.php?f=454&t=5817676,大安區最近房價,2019/6/11 19:27,因為這兩個地區的屋主認為他們的房子是臺北市的房子。雖然有些老臺北人不這麼認為。但目前的狀況就這樣。,1
57,https://www.mobile01.com/topicdetail.php?f=454&t=827034,這兩天我一直在想著那個萬華大理街的房子...,2008/11/3 14:35,樓主看的坪出萬出價太高了點萬華沒那個實力歐如果是中古屋的話再來就是出的起這樣的價錢沒必要蹲在萬華就像可以出的起臺北市的價錢沒必要去住臺北縣一樣的道理萬華有人說好有人說不好這都是個人的感覺不過說到行情就不得不去在意所謂的最大公約數畢竟在大家心中萬華是老舊社區的印象抹滅不掉的,0
73,https://www.mobile01.com/topicdetail.php?f=454&t=6254319,整天吵不停的廟會活動,2020/12/7 07:31,這間宮廟還真有才，可以辦個活動惹怒這麼多人。以前萬華的宮廟搞什麼出巡的不是都一天嗎一天都很令人受不了，這次還連三天，真是辛苦了萬華的居民。愈多人抱怨愈好，這樣宮廟才會收斂一點。,0
552,https://www.mobile01.com/topicdetail.php?f=454&t=6026331,大家是不是不喜歡地主回遷戶？,2020/2/18 09:49,我遇過的地主戶不關門梯間當他家大小聲東西擺滿梯間逃生梯,0
515,https://www.mobile01.com/topicdetail.php?f=454&t=6051638,松江路小套房購屋詢問,2020/3/22 23:11,真的上週去看了兩家剛開賣不久的萬坪差快一倍的兩家都是說的差不多房價漲啊賣很好這間沒了這間也沒了快賣完囉要買要快心理拜託這是買房子又不是買衣服真的每個人都那麼闊看一看馬上就決定下訂了雖然自己幫家人還真幹過這檔事房子也快交屋了還真見識了台灣錢淹腳目,1
75,https://www.mobile01.com/topicdetail.php?f=454&t=6276374,2房一廳一衛~根本是垃圾,2021/1/6 01:18,房一廳一衛是給和小三女人外偷女孩一起住的只適合自己約炮的地方不適同婚家庭住,0
